Retailer,Brand,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,NIKE,1197831,2021-05-11,South,Tennessee,Knoxville,Nike Epic Phantom React,50,174,8700,4872,56%,Online
Sports Direct,NIKE,1197831,2021-05-12,South,Tennessee,Knoxville,Nike Metcon 5 AMP,52,133,6916,4772,69%,Online
Sports Direct,NIKE,1197831,2021-05-13,South,Tennessee,Knoxville,Nike SB Air Zoom Bruin Edge,51,113,5763,3054,53%,Online
Sports Direct,NIKE,1197831,2021-05-14,South,Tennessee,Knoxville,Nike ISPA Air Max 720,59,169,9971,7079,71%,Online
Sports Direct,NIKE,1197831,2021-05-15,South,Tennessee,Knoxville,Nike x Undercover React Presto,53,200,10600,6148,58%,Online
Sports Direct,NIKE,1197831,2021-05-16,South,Tennessee,Knoxville,Nike Vandalised,51,240,12240,6732,55%,Online
Sports Direct,NIKE,1197831,2021-05-17,South,Tennessee,Knoxville,Nike Signal D/MS/X,54,210,11340,6237,55%,Online
Sports Direct,NIKE,1197831,2021-05-18,South,Tennessee,Knoxville,Nike Air Max 720 (OBJ),54,149,8046,5552,69%,Online
Sports Direct,NIKE,1197831,2021-05-19,South,Tennessee,Knoxville,Nike Vandalised LX,50,140,7000,3500,50%,Online
Sports Direct,NIKE,1197831,2021-05-20,South,Tennessee,Knoxville,Nike Canyon,61,225,13725,10157,74%,Online
Foot Locker,NIKE,1185732,2021-05-21,South,Tennessee,Knoxville,Nike Flex RN 2019,32,119,3808,1904,50%,Online
Foot Locker,NIKE,1185732,2021-05-22,South,Tennessee,Knoxville,Nike Free RN 5.0,32,56,1792,878,49%,Online
Foot Locker,NIKE,1185732,2021-05-23,South,Tennessee,Knoxville,NikeCourt Air Max Vapor Wing MS,24,65,1560,749,48%,Online
Foot Locker,NIKE,1185732,2021-05-24,South,Tennessee,Knoxville,Nike Air Max 90 NS SE,27,19,513,272,53%,Online
Foot Locker,NIKE,1185732,2021-05-25,Midwest,Nebraska,Omaha,Nike Mercurial Vapor 13 Club TF,43,35,1505,677,45%,Online
Foot Locker,NIKE,1185732,2021-05-26,Midwest,Nebraska,Omaha,Nike React Vision,32,68,2176,1327,61%,Online
Foot Locker,NIKE,1185732,2021-05-27,Midwest,Nebraska,Omaha,Nike Air Max 2090,32,119,3808,2056,54%,Online
Foot Locker,NIKE,1185732,2021-05-28,Midwest,Nebraska,Omaha,Nike Air Max Dia Winter,33,38,1254,627,50%,Online
Foot Locker,NIKE,1185732,2021-05-29,Midwest,Nebraska,Omaha,Nike Mercurial Superfly 7 Elite SE FG,23,47,1081,541,50%,Online
Foot Locker,NIKE,1185732,2021-05-30,Midwest,Nebraska,Omaha,Nike Zoom Pegasus Turbo 2,29,14,406,203,50%,Online
Foot Locker,NIKE,1185732,2021-05-31,Midwest,Nebraska,Omaha,Nike SB Shane,41,31,1271,623,49%,Online
Foot Locker,NIKE,1185732,2021-06-01,Midwest,Nebraska,Omaha,Nike Kawa Shower,32,60,1920,1190,62%,Online
Foot Locker,NIKE,1185732,2021-06-02,Midwest,Nebraska,Omaha,Nike Air VaporMax 360,38,122,4636,2503,54%,Online
Foot Locker,NIKE,1185732,2021-06-03,Midwest,Nebraska,Omaha,Air Jordan 1 Mid,39,26,1014,466,46%,Online
Foot Locker,NIKE,1185732,2021-06-04,Midwest,Nebraska,Omaha,Nike Phantom Vision 2 Academy Dynamic Fit MG,29,39,1131,566,50%,Online
Foot Locker,NIKE,1185732,2021-06-05,Midwest,Nebraska,Omaha,Nike Air Max FF 720,33,0,0,0,55%,Online
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Nebraska,Omaha,Jordan Proto-Max 720,45,13,585,275,47%,Online
Foot Locker,NIKE,1185732,2021-06-07,Midwest,Nebraska,Omaha,Nike Joyride Run Flyknit,37,38,1406,858,61%,Online
Foot Locker,NIKE,1185732,2021-06-08,Midwest,Nebraska,Omaha,Nike Odyssey React Flyknit 2,38,105,3990,2115,53%,Online
Foot Locker,NIKE,1185732,2021-06-09,Midwest,Nebraska,Omaha,Nike Joyride Optik,32,23,736,331,45%,Online
Foot Locker,NIKE,1185732,2021-06-10,Midwest,Nebraska,Omaha,Nike React Element 55 SE,23,21,483,217,45%,Online
Foot Locker,NIKE,1185732,2021-06-11,Midwest,Nebraska,Omaha,Nike Air Max Dia LX,27,0,0,0,53%,Online
Foot Locker,NIKE,1185732,2021-06-12,Midwest,Nebraska,Omaha,Nike Metcon 5,42,6,252,121,48%,Online
Foot Locker,NIKE,1185732,2021-06-13,Midwest,Nebraska,Omaha,Nike Benassi,34,39,1326,822,62%,Online
Foot Locker,NIKE,1185732,2021-06-14,Midwest,Nebraska,Omaha,Nike Zoom KD12 'YouTube',44,118,5192,2804,54%,Online
Foot Locker,NIKE,1185732,2021-06-15,Midwest,Nebraska,Omaha,Nike Air Force 1 React,38,33,1254,627,50%,Online
Foot Locker,NIKE,1185732,2021-06-16,Midwest,Nebraska,Omaha,Nike Air Max 90,32,30,960,461,48%,Online
Foot Locker,NIKE,1185732,2021-06-17,Midwest,Nebraska,Omaha,Nike Air Zoom Pegasus 36,34,7,238,126,53%,Online
Foot Locker,NIKE,1185732,2021-06-18,Midwest,Nebraska,Omaha,Nike Air Max 98 NRG,46,13,598,275,46%,Online
Foot Locker,NIKE,1185732,2021-06-19,Midwest,Nebraska,Omaha,Nike Zoom Fly 3,51,41,2091,1296,62%,Online
Foot Locker,NIKE,1185732,2021-06-20,Midwest,Nebraska,Omaha,Kyrie 6 EP,36,120,4320,2290,53%,Online
Foot Locker,NIKE,1185732,2021-06-21,Midwest,Nebraska,Omaha,Nike Air Force 1 Shadow,32,45,1440,720,50%,Online
Foot Locker,NIKE,1185732,2021-06-22,Midwest,Nebraska,Omaha,Nike Air Max Tailwind IV,27,46,1242,559,45%,Online
Foot Locker,NIKE,1185732,2021-06-23,Midwest,Nebraska,Omaha,Nike Potential 3,27,39,1053,569,54%,Online
Foot Locker,NIKE,1185732,2021-06-24,Midwest,Nebraska,Omaha,Nike Mercurial Vapor 13 Academy IC,42,42,1764,882,50%,Online
Foot Locker,NIKE,1185732,2021-06-25,Midwest,Nebraska,Omaha,Nike x Olivia Kim Air Max 98,49,85,4165,2582,62%,Online
Foot Locker,NIKE,1185732,2021-06-26,Midwest,Nebraska,Omaha,NikeCourt Royale,43,165,7095,3618,51%,Online
Foot Locker,NIKE,1185732,2021-06-27,Midwest,Nebraska,Omaha,Nike Air Huarache,37,81,2997,1349,45%,Online
Foot Locker,NIKE,1185732,2021-06-28,Midwest,Nebraska,Omaha,KD Trey 5 VII EP,34,63,2142,964,45%,Online
Foot Locker,NIKE,1185732,2021-06-29,Midwest,Nebraska,Omaha,Nike Phantom Venom Academy FG,33,46,1518,789,52%,Online
Foot Locker,NIKE,1185732,2021-06-30,Midwest,Nebraska,Omaha,Nike Mercurial Vapor XII Club MG,41,44,1804,884,49%,Online
Foot Locker,NIKE,1185732,2021-07-01,Midwest,Nebraska,Omaha,Nike Phantom Vision 2 Elite Dynamic Fit FG,49,91,4459,2809,63%,Online
Foot Locker,NIKE,1185732,2021-07-02,Midwest,Nebraska,Omaha,Nike Air Force 1 Mid '07,41,145,5945,3151,53%,Online
Foot Locker,NIKE,1185732,2021-07-03,Midwest,Nebraska,Omaha,Nike Metcon 5 AMP,42,80,3360,1646,49%,Online
Foot Locker,NIKE,1185732,2021-07-04,Midwest,Nebraska,Omaha,Nike Air Max 270 React,36,52,1872,899,48%,Online
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Nebraska,Omaha,Nike Air Force 1 '07 Premium,29,38,1102,562,51%,Online
Foot Locker,NIKE,1185732,2021-07-06,Midwest,Nebraska,Omaha,Air Jordan 12 Retro,37,27,999,480,48%,Online
Foot Locker,NIKE,1185732,2021-07-07,Midwest,Nebraska,Omaha,Nike Air Max 98 LX,44,69,3036,1822,60%,Online
Foot Locker,NIKE,1185732,2021-07-08,Midwest,Nebraska,Omaha,Nike Mercurial Superfly 7 Club MG,38,112,4256,2298,54%,Online
Foot Locker,NIKE,1185732,2021-07-09,Midwest,Nebraska,Omaha,Nike Phantom Venom Academy TF,33,56,1848,850,46%,Online
Foot Locker,NIKE,1185732,2021-07-10,Midwest,Nebraska,Omaha,Nike Mercurial Superfly 7 Academy MDS MG,18,25,450,216,48%,Online
Foot Locker,NIKE,1185732,2021-07-11,Midwest,Nebraska,Omaha,Nike SB Dunk High Pro,19,23,437,227,52%,Online
Foot Locker,NIKE,1185732,2021-07-12,Midwest,Nebraska,Omaha,Nike Phantom Vision Academy Dynamic Fit MG,29,21,609,292,48%,Online
Foot Locker,NIKE,1185732,2021-07-13,Midwest,Nebraska,Omaha,Nike Air Max 270 React,34,39,1326,822,62%,Online
Foot Locker,NIKE,1185732,2021-07-14,Midwest,Nebraska,Omaha,Nike Tiempo Legend 8 Elite FG,36,94,3384,1827,54%,Online
Foot Locker,NIKE,1185732,2021-07-15,Midwest,Nebraska,Omaha,Nike SB Zoom Stefan Janoski Canvas RM,29,41,1189,547,46%,Online
Foot Locker,NIKE,1185732,2021-07-16,Midwest,Nebraska,Omaha,Nike Flex Contact 3,29,14,406,203,50%,Online
Foot Locker,NIKE,1185732,2021-07-17,Midwest,Nebraska,Omaha,Jordan 'Why Not?' Zer0.2 SE PF,29,7,203,108,53%,Online
Foot Locker,NIKE,1185732,2021-07-18,Midwest,Nebraska,Omaha,Nike Shox TL Nova SP,37,7,259,124,48%,Online
Foot Locker,NIKE,1185732,2021-07-19,Midwest,Nebraska,Omaha,Nike Air Max 90,44,38,1672,1053,63%,Online
Foot Locker,NIKE,1185732,2021-07-20,Midwest,Nebraska,Omaha,Nike Benassi JDI Floral,37,84,3108,1678,54%,Online
Foot Locker,NIKE,1185732,2021-07-21,Midwest,Nebraska,Omaha,Nike Phantom Vision 2 Club Dynamic Fit MG,29,41,1189,547,46%,Online
Foot Locker,NIKE,1185732,2021-07-22,Midwest,Nebraska,Omaha,Nike Potential 3,29,25,725,341,47%,Online
Foot Locker,NIKE,1185732,2021-07-23,Midwest,Nebraska,Omaha,Nike Epic React Flyknit 2,27,36,972,535,55%,Online
Foot Locker,NIKE,1185732,2021-07-24,Midwest,Nebraska,Omaha,Nike Phantom Vision Club Dynamic Fit FG,48,27,1296,583,45%,Online
Foot Locker,NIKE,1185732,2021-07-25,Midwest,Nebraska,Omaha,Nike Air Max 97,53,58,3074,1906,62%,Online
Foot Locker,NIKE,1185732,2021-07-26,Midwest,Nebraska,Omaha,Nike x Olivia Kim Air Force 1 '07,49,117,5733,2867,50%,Online
Foot Locker,NIKE,1185732,2021-07-27,Midwest,Nebraska,Omaha,Nike TiempoX Lunar Legend VII Pro TF,36,63,2268,1134,50%,Online
Foot Locker,NIKE,1185732,2021-07-28,Midwest,Nebraska,Omaha,Nike M2K Tekno,39,60,2340,1147,49%,Online
Foot Locker,NIKE,1185732,2021-07-29,Midwest,Nebraska,Omaha,Nike React City,38,38,1444,794,55%,Online
Foot Locker,NIKE,1185732,2021-07-30,Midwest,Nebraska,Omaha,Nike Epic Phantom React Flyknit,45,39,1755,842,48%,Online
Foot Locker,NIKE,1185732,2021-07-31,Midwest,Nebraska,Omaha,Nike SB Adversary Premium,54,65,3510,2176,62%,Online
Sports Direct,NIKE,1197831,2021-08-01,Midwest,Nebraska,Omaha,Air Jordan 11 Low,19,203,3857,2044,53%,Online
Sports Direct,NIKE,1197831,2021-08-02,Midwest,Nebraska,Omaha,Nike SB Air Zoom Bruin Edge,29,196,5684,3069,54%,Online
Sports Direct,NIKE,1197831,2021-08-03,Midwest,Nebraska,Omaha,Nike Daybreak,28,138,3864,2125,55%,Online
Sports Direct,NIKE,1197831,2021-08-04,Midwest,Nebraska,Omaha,Nike Mercurial Superfly 7 Elite FG,33,138,4554,2915,64%,Online
Sports Direct,NIKE,1197831,2021-08-05,South,Alabama,Birmingham,Nike Air Max 90 Essential,37,88,3256,1563,48%,Online
Sports Direct,NIKE,1197831,2021-08-06,South,Alabama,Birmingham,Nike Air Zoom Pegasus 36 Premium Rise,32,138,4416,3091,70%,Online
Sports Direct,NIKE,1197831,2021-08-07,South,Alabama,Birmingham,Nike Tiempo Legend 8 Academy MG,24,156,3744,2022,54%,Online
Sports Direct,NIKE,1197831,2021-08-08,South,Alabama,Birmingham,Nike Tanjun,33,174,5742,3101,54%,Online
Sports Direct,NIKE,1197831,2021-08-09,South,Alabama,Birmingham,Nike Air Max Triax 96 SP,32,128,4096,2130,52%,Online
Sports Direct,NIKE,1197831,2021-08-10,South,Alabama,Birmingham,Nike SB Charge Slip Premium,32,98,3136,1944,62%,Online
Sports Direct,NIKE,1197831,2021-08-11,South,Alabama,Birmingham,Nike Air Max 2090,38,68,2584,1240,48%,Online
Sports Direct,NIKE,1197831,2021-08-12,South,Alabama,Birmingham,LeBron 16 Low,33,126,4158,2786,67%,Online
Sports Direct,NIKE,1197831,2021-08-13,South,Alabama,Birmingham,Nike Zoom Rival Fly 2,28,163,4564,2510,55%,Online
Sports Direct,NIKE,1197831,2021-08-14,South,Alabama,Birmingham,Nike x Olivia Kim Air Mowabb,36,188,6768,3722,55%,Online
Sports Direct,NIKE,1197831,2021-08-15,South,Alabama,Birmingham,Nike Offcourt SE,27,117,3159,1832,58%,Online
Sports Direct,NIKE,1197831,2021-08-16,South,Alabama,Birmingham,Nike Zoom Pegasus Turbo Shield,33,105,3465,2356,68%,Online
Sports Direct,NIKE,1197831,2021-08-17,South,Alabama,Birmingham,Nike Air Max 97,37,73,2701,1351,50%,Online
Sports Direct,NIKE,1197831,2021-08-18,South,Alabama,Birmingham,Nike Air Max 720 SE,34,104,3536,2652,75%,Online
Sports Direct,NIKE,1197831,2021-08-19,South,Alabama,Birmingham,Nike Revolution 5 FlyEase,19,195,3705,2149,58%,Online
Sports Direct,NIKE,1197831,2021-08-20,South,Alabama,Birmingham,Nike Classic Cortez,19,189,3591,2083,58%,Online
Sports Direct,NIKE,1197831,2021-08-21,South,Alabama,Birmingham,Nike Precision 4,14,119,1666,983,59%,Online
Sports Direct,NIKE,1197831,2021-08-22,South,Alabama,Birmingham,Nike Air Max 200,18,113,2034,1342,66%,Online
Sports Direct,NIKE,1197831,2021-08-23,South,Alabama,Birmingham,Nike Air Max 270,23,74,1702,902,53%,Online
Sports Direct,NIKE,1197831,2021-08-24,South,Alabama,Birmingham,Nike Mercurial Vapor 13 Academy TF,20,149,2980,2235,75%,Online
Sports Direct,NIKE,1197831,2021-08-25,South,Alabama,Birmingham,Nike SFB Gen 2 20cm (approx.),9,203,1827,1078,59%,Online
Sports Direct,NIKE,1197831,2021-08-26,South,Alabama,Birmingham,Nike Air Max Dia,19,189,3591,2119,59%,Online
Sports Direct,NIKE,1197831,2021-08-27,South,Alabama,Birmingham,Nike SB Alleyoop,15,173,2595,1453,56%,Online
Sports Direct,NIKE,1197831,2021-08-28,South,Alabama,Birmingham,Nike Zoom Rise,34,135,4590,3121,68%,Online
Sports Direct,NIKE,1197831,2021-08-29,South,Alabama,Birmingham,Nike Phantom Vision Academy Dynamic Fit IC,49,120,5880,3175,54%,Online
Sports Direct,NIKE,1197831,2021-08-30,South,Alabama,Birmingham,Air Jordan 1 Low,43,203,8729,6285,72%,Online
Sports Direct,NIKE,1197831,2021-08-31,South,Alabama,Birmingham,Nike Air Max Bella TR 2,43,203,8729,4801,55%,Online
Sports Direct,NIKE,1197831,2021-09-01,South,Alabama,Birmingham,Nike Air Zoom Terra Kiger 6,49,203,9947,5570,56%,Online
Sports Direct,NIKE,1197831,2021-09-02,South,Alabama,Birmingham,Jordan Proto-React Z,44,189,8316,4906,59%,Online
Sports Direct,NIKE,1197831,2021-09-03,South,Alabama,Birmingham,Nike Air Force 1 SP,41,180,7380,5092,69%,Online
Sports Direct,NIKE,1197831,2021-09-04,South,Alabama,Birmingham,Nike Zoom Pegasus Turbo,49,145,7105,3908,55%,Online
Sports Direct,NIKE,1197831,2021-09-05,South,Alabama,Birmingham,Nike Free RN 5.0,50,245,12250,8820,72%,Online
Sports Direct,NIKE,1197831,2021-09-06,South,Alabama,Birmingham,Air Jordan OG,44,206,9064,5801,64%,Online
Sports Direct,NIKE,1197831,2021-09-07,South,Alabama,Birmingham,Nike Air Zoom Pegasus 36,49,215,10535,6742,64%,Online
Sports Direct,NIKE,1197831,2021-09-08,South,Alabama,Birmingham,Nike Air Max Tailwind IV SE,41,254,10414,6561,63%,Online
Sports Direct,NIKE,1197831,2021-09-09,South,Alabama,Birmingham,Nike Air VaporMax 2019 Premium,44,173,7612,5633,74%,Online
Sports Direct,NIKE,1197831,2021-09-10,South,Alabama,Birmingham,NikeCourt Air Zoom Vapor Cage 4,45,131,5895,3419,58%,Online
Sports Direct,NIKE,1197831,2021-09-11,South,Alabama,Birmingham,Air Jordan 1 Nova XX,56,240,13440,10752,80%,Online
Sports Direct,NIKE,1197831,2021-09-12,South,Alabama,Birmingham,Nike Air Max Tailwind IV,38,225,8550,5216,61%,Online
Sports Direct,NIKE,1197831,2021-09-13,South,Alabama,Birmingham,Nike Flex RN 2019,52,210,10920,7098,65%,Online
Sports Direct,NIKE,1197831,2021-09-14,South,Alabama,Birmingham,Nike Mercurial Superfly 7 Club TF,51,268,13668,8201,60%,Online
Sports Direct,NIKE,1197831,2021-09-15,South,Alabama,Birmingham,Nike Free X Metcon 2,46,119,5474,3887,71%,Online
Sports Direct,NIKE,1197831,2021-09-16,South,Alabama,Birmingham,Nike Mercurial Vapor 13 Academy MDS MG,50,123,6150,3629,59%,Online
Sports Direct,NIKE,1197831,2021-09-17,South,Alabama,Birmingham,Nike Air Max Impact,59,182,10738,8268,77%,Online
Sports Direct,NIKE,1197831,2021-09-18,South,Alabama,Birmingham,Nike Classic Cortez,51,175,8925,5355,60%,Online
Sports Direct,NIKE,1197831,2021-09-19,South,Alabama,Birmingham,Nike Air Max 90 Premium,50,144,7200,4536,63%,Online
Sports Direct,NIKE,1197831,2021-09-20,South,Alabama,Birmingham,Nike Renew Run,59,188,11092,6988,63%,Online
Sports Direct,NIKE,1197831,2021-09-21,South,Alabama,Birmingham,Nike Air Max 270 Special Edition,58,95,5510,3912,71%,Online
Sports Direct,NIKE,1197831,2021-09-22,South,Alabama,Birmingham,Nike React Metcon AMP,41,88,3608,2057,57%,Online
Sports Direct,NIKE,1197831,2021-09-23,South,Alabama,Birmingham,Nike Air Force 1 Sage Low,37,150,5550,4274,77%,Online
Sports Direct,NIKE,1197831,2021-09-24,South,Alabama,Birmingham,Nike Air Max Triax 96,29,131,3799,2279,60%,Online
Sports Direct,NIKE,1197831,2021-09-25,South,Alabama,Birmingham,Nike Mercurial Vapor 13 Academy MDS TF,29,158,4582,2887,63%,Online
Sports Direct,NIKE,1197831,2021-09-26,South,Alabama,Birmingham,PG 3 NASA,32,124,3968,2381,60%,Online
Sports Direct,NIKE,1197831,2021-09-27,South,Alabama,Birmingham,Nike Mercurial Vapor 13 Academy MDS IC,32,91,2912,2126,73%,Online
Sports Direct,NIKE,1197831,2021-09-28,South,Alabama,Birmingham,Nike Tiempo Legend 8 Club MG,29,78,2262,1357,60%,Online
Sports Direct,NIKE,1197831,2021-09-29,South,Alabama,Birmingham,Nike Air Max 90,36,143,5148,3861,75%,Online
Sports Direct,NIKE,1197831,2021-09-30,South,Alabama,Birmingham,Nike Air VaporMax Flyknit 2 LXX,18,169,3042,1947,64%,Online
Sports Direct,NIKE,1197831,2021-10-01,South,Alabama,Birmingham,Nike Mercurial Superfly 7 Elite SE FG,19,169,3211,1959,61%,Online
Sports Direct,NIKE,1197831,2021-10-02,South,Alabama,Birmingham,Nike Free RN 5.0 AW,43,144,6192,3963,64%,Online
Sports Direct,NIKE,1197831,2021-10-03,South,Alabama,Birmingham,Air Jordan 1 Jester XX Low Laced,44,131,5764,4208,73%,Online
Sports Direct,NIKE,1197831,2021-10-04,South,Alabama,Birmingham,Nike Metcon 5 Premium,48,111,5328,3144,59%,Online
Sports Direct,NIKE,1197831,2021-10-05,South,Alabama,Birmingham,Nike Free RN 5.0,56,188,10528,8317,79%,Online
Sports Direct,NIKE,1197831,2021-10-06,South,Alabama,Birmingham,Nike Zoom Rival Fly,56,233,13048,8220,63%,Online
Sports Direct,NIKE,1197831,2021-10-07,South,Alabama,Birmingham,Nike SB Zoom Stefan Janoski Canvas RM,58,225,13050,8352,64%,Online
Sports Direct,NIKE,1197831,2021-10-08,South,Alabama,Birmingham,Nike Tiempo Legend 8 Academy IC,64,175,11200,6944,62%,Online
Sports Direct,NIKE,1197831,2021-10-09,South,Alabama,Birmingham,Nike SB Bruin High,63,143,9009,6757,75%,Online
Sports Direct,NIKE,1197831,2021-10-10,South,Alabama,Birmingham,PG 3,58,145,8410,4710,56%,Online
Sports Direct,NIKE,1197831,2021-10-11,South,Alabama,Birmingham,Nike Free TR Ultra,68,203,13804,11043,80%,Online
Amazon,NIKE,1185732,2021-10-12,South,Alabama,Birmingham,Nike PhantomVNM Club FG,38,117,4446,2223,50%,Online
Amazon,NIKE,1185732,2021-10-13,South,Alabama,Birmingham,Nike MX-720-818,38,75,2850,1311,46%,Online
Amazon,NIKE,1185732,2021-10-14,South,Alabama,Birmingham,Air Jordan 7 Retro,28,63,1764,917,52%,Online
Amazon,NIKE,1185732,2021-10-15,South,Alabama,Birmingham,Nike SFB Gen 2 20cm (approx.),34,28,952,390,41%,Online
Amazon,NIKE,1185732,2021-10-16,Northeast,Maine,Portland,Nike Mercurial Superfly 7 Elite MDS FG,47,42,1974,770,39%,Online
Amazon,NIKE,1185732,2021-10-17,Northeast,Maine,Portland,Nike Epic Phantom React,38,68,2584,1344,52%,Online
Amazon,NIKE,1185732,2021-10-18,Northeast,Maine,Portland,Nike Air Max 720 SE,38,140,5320,2607,49%,Online
Amazon,NIKE,1185732,2021-10-19,Northeast,Maine,Portland,Nike Air Huarache Ultra,38,45,1710,804,47%,Online
Amazon,NIKE,1185732,2021-10-20,Northeast,Maine,Portland,Nike Wildhorse 6,29,60,1740,922,53%,Online
Amazon,NIKE,1185732,2021-10-21,Northeast,Maine,Portland,Nike Air Max 270 React SE,34,19,646,271,42%,Online
Amazon,NIKE,1185732,2021-10-22,Northeast,Maine,Portland,Nike Benassi JDI BETRUE,46,45,2070,807,39%,Online
Amazon,NIKE,1185732,2021-10-23,Northeast,Maine,Portland,Nike Zoom Rise,37,63,2331,1189,51%,Online
Amazon,NIKE,1185732,2021-10-24,Northeast,Maine,Portland,Nike Tiempo Legend 8 Club IC,39,127,4953,2427,49%,Online
Amazon,NIKE,1185732,2021-10-25,Northeast,Maine,Portland,Nike Air Max 2017,39,46,1794,879,49%,Online
Amazon,NIKE,1185732,2021-10-26,Northeast,Maine,Portland,Nike Flex RN 2018,27,52,1404,772,55%,Online
Amazon,NIKE,1185732,2021-10-27,Northeast,Maine,Portland,NikeCourt Royale AC,32,13,416,166,40%,Online
Amazon,NIKE,1185732,2021-10-28,Northeast,Maine,Portland,Jordan Air Latitude 720,49,29,1421,512,36%,Online
Amazon,NIKE,1185732,2021-10-29,Northeast,Maine,Portland,Nike Phantom Vision 2 Club Dynamic Fit TF,36,50,1800,990,55%,Online
Amazon,NIKE,1185732,2021-10-30,Northeast,Maine,Portland,Nike Air Force 1 '07 SE,37,122,4514,2167,48%,Online
Amazon,NIKE,1185732,2021-10-31,Northeast,Maine,Portland,Nike Zoom Fly 3 Premium,37,44,1628,765,47%,Online
Amazon,NIKE,1185732,2021-11-01,Northeast,Maine,Portland,Nike SB Alleyoop,27,44,1188,642,54%,Online
Amazon,NIKE,1185732,2021-11-02,Northeast,Maine,Portland,Nike Mercurial Vapor 13 Elite SE FG,33,21,693,277,40%,Online
Amazon,NIKE,1185732,2021-11-03,Northeast,Maine,Portland,Nike Air VaporMax 2019,47,20,940,357,38%,Online
Amazon,NIKE,1185732,2021-11-04,Northeast,Maine,Portland,Nike Air Zoom Structure 22,39,63,2457,1253,51%,Online
Amazon,NIKE,1185732,2021-11-05,Northeast,Maine,Portland,NikeCourt Air Zoom Vapor X,52,144,7488,3370,45%,Online
Amazon,NIKE,1185732,2021-11-06,Northeast,Maine,Portland,LeBron Soldier 13 SFG,48,60,2880,1440,50%,Online
Amazon,NIKE,1185732,2021-11-07,Northeast,Maine,Portland,Air Jordan 13 Retro,42,47,1974,1066,54%,Online
Amazon,NIKE,1185732,2021-11-08,Northeast,Maine,Portland,Nike React Element 55 Premium,41,34,1394,558,40%,Online
Amazon,NIKE,1185732,2021-11-09,Northeast,Maine,Portland,Nike Zoom Pegasus Turbo 2,51,42,2142,793,37%,Online
Amazon,NIKE,1185732,2021-11-10,Northeast,Maine,Portland,Nike Air Max 97,56,72,4032,2137,53%,Online
Amazon,NIKE,1185732,2021-11-11,Northeast,Maine,Portland,Nike Free RN Flyknit 3.0,54,158,8532,4010,47%,Online
Amazon,NIKE,1185732,2021-11-12,Northeast,Maine,Portland,Nike Air Force 1 GORE-TEX ®,48,77,3696,1811,49%,Online
Amazon,NIKE,1185732,2021-11-13,Northeast,Maine,Portland,Nike Air Zoom Pegasus 36,42,58,2436,1242,51%,Online
Amazon,NIKE,1185732,2021-11-14,Northeast,Maine,Portland,Nike Phantom Venom Academy TF,41,51,2091,878,42%,Online
Amazon,NIKE,1185732,2021-11-15,Northeast,Maine,Portland,Kyrie 4,50,53,2650,954,36%,Online
Amazon,NIKE,1185732,2021-11-16,Northeast,Maine,Portland,Nike Metcon 4 XD Patch,56,85,4760,2428,51%,Online
Amazon,NIKE,1185732,2021-11-17,Northeast,Maine,Portland,NikeCourt Royale SL,51,143,7293,3574,49%,Online
Amazon,NIKE,1185732,2021-11-18,Northeast,Maine,Portland,Nike React Metcon,46,84,3864,1855,48%,Online
Amazon,NIKE,1185732,2021-11-19,Northeast,Maine,Portland,Nike Phantom Vision 2 Academy Dynamic Fit TF,43,63,2709,1490,55%,Online
Amazon,NIKE,1185732,2021-11-20,Northeast,Maine,Portland,Nike ZoomX Vista Grind SP,43,44,1892,776,41%,Online
Amazon,NIKE,1185732,2021-11-21,Northeast,Maine,Portland,Nike Air Max 90,53,60,3180,1208,38%,Online
Amazon,NIKE,1185732,2021-12-20,Northeast,Maine,Portland,Nike Air Max 270 React,58,113,6554,3539,54%,Online
Amazon,NIKE,1185732,2021-12-21,Northeast,Maine,Portland,Nike Zoom Fly SP Fast,50,147,7350,3381,46%,Online
Amazon,NIKE,1185732,2021-12-22,Northeast,Maine,Portland,Nike Drop-Type,49,90,4410,2073,47%,Online
Amazon,NIKE,1185732,2021-12-23,Northeast,Maine,Portland,Nike Air Max 98 SE,41,68,2788,1394,50%,Online
Amazon,NIKE,1185732,2021-12-24,Northeast,Maine,Portland,Nike Zoom Rival Fly 2,41,51,2091,857,41%,Online
Amazon,NIKE,1185732,2021-12-25,Northeast,Maine,Portland,Nike MX-720-818,54,41,2214,819,37%,Online
Amazon,NIKE,1185732,2021-12-26,Northeast,Maine,Portland,Nike Blazer Low LE,54,91,4914,2654,54%,Online
Amazon,NIKE,1185732,2021-12-27,Northeast,Maine,Portland,Nike Zoom Pegasus Turbo 2 Rise,53,122,6466,3104,48%,Online
Amazon,NIKE,1185732,2021-12-28,Northeast,Maine,Portland,Nike Air Max 98,46,70,3220,1513,47%,Online
Amazon,NIKE,1185732,2021-12-29,Northeast,Maine,Portland,Nike Air Max Dia SE,41,38,1558,857,55%,Online
Amazon,NIKE,1185732,2021-12-30,Northeast,Maine,Portland,Nike Mercurial Superfly 7 Academy MDS TF,42,36,1512,680,45%,Online
Amazon,NIKE,1185732,2021-12-31,Northeast,Maine,Portland,Nike Tanjun,52,36,1872,693,37%,Online
