Retailer,Brand,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,Cool Cat 2.0 Sport Women's Slides,41,450,18481,9240,50%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Popcat 20 Exotics Res Women's Slides,48,670,32105,12842,40%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Popcat 20 Exotics Res Women's Slides,41,350,14374,5031,35%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Wave Women's Flip-Flops,33,400,13140,4599,35%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,PUMA Everush Women's Flip-Flops,15,250,3760,1504,40%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Daisy V2 Women's Flip-Flops,28,300,8540,2989,35%,In-store
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Venice V1 Women's Flip-Flops,18,400,7112,3556,50%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Venice V1 Women's Flip-Flops,18,625,11113,4445,40%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,SOFTRIDE Sunny Women's Flip-Flops,58,325,18690,6541,35%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Daisy Women's Flip Flops,23,325,7560,2646,35%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,SOFTRIDE Sunny Women's Flip-Flops,53,250,13349,5340,40%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Daffodil Women's Flip-Flops,30,275,8280,2898,35%,In-store
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Daisy Women's Flip Flops,25,400,9852,4926,50%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Daisy Women's Flip Flops,23,670,15584,6234,40%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Sofi Women's Flip Flops,14,375,5127,1794,35%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Quilt Women's Slides,44,350,15333,5367,35%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Flame Women's Flip Flops,18,275,4814,1926,40%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,PUMA Everush Women's Flip-Flops,15,300,4512,1579,35%,In-store
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Sofi V5 Women's Flip Flops,15,400,6016,3008,50%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Coscon Women's Sandals,39,650,25626,10250,40%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Quilt Women's Slides,33,400,13140,4599,35%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Quilt Women's Slides,33,425,13961,4886,35%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Alice V4 Women's Flip-Flops,33,400,13140,5256,40%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Hazel V2 Women's Flip-Flops,15,400,6016,2106,35%,In-store
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Alice Bling Women's Flip-Flops,28,575,16368,8184,50%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Alice Bling Women's Flip-Flops,27,800,21238,8495,40%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,14,550,7821,2737,35%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Hazel V2 Women's Flip-Flops,15,475,7145,2501,35%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,15,425,6392,2557,40%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,15,425,6392,2237,35%,In-store
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Sofi V5 Women's Flip Flops,15,600,9025,4512,50%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Alice Bling Women's Flip-Flops,28,750,21349,8540,40%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Sofi V5 Women's Flip Flops,16,525,8616,3016,35%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Flame V2 Women's Flip-Flops,15,450,6768,2369,35%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Daisy V2 Women's Flip-Flops,26,375,9750,3900,40%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Daisy V2 Women's Flip-Flops,26,350,9100,3185,35%,In-store
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Flame V2 Women's Flip-Flops,14,525,7465,3733,50%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Daisy V2 Women's Flip-Flops,28,650,18503,7401,40%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Silvia Women's Flip-Flops,31,450,14166,4958,35%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Flame Women's Flip Flops,15,350,5264,1843,35%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,15,325,4888,1955,40%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,15,325,4888,1711,35%,In-store
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Sofi V4 Women's Flip-Flops,15,400,6016,3008,50%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Swift V1 Women's Flip Flops,17,575,9909,3964,40%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Swift V1 Women's Flip Flops,17,400,6893,2413,35%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Swift V1 Women's Flip Flops,17,300,5170,1809,35%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Suzzana Women's Flip Flops,32,275,8732,3493,40%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,SOFTRIDE Sunny Lux Women's Flip Flops,72,275,19883,6959,35%,In-store
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Silvia Women's Flip-Flops,31,400,12592,6296,50%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Silvia Women's Flip-Flops,31,550,17314,6925,40%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Daffodil Women's Flip-Flops,30,400,12044,4215,35%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Hazel V2 Women's Flip-Flops,15,345,5189,1816,35%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Sofi V2 Women's Flip Flops,14,375,5127,2051,40%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Sofi V2 Women's Flip Flops,15,350,5264,1843,35%,In-store
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Suzzana Women's Flip Flops,32,450,14289,7145,50%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Daisy Women's Flip Flops,25,700,17241,6896,40%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Daisy Women's Flip Flops,27,500,13548,4742,35%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Hazel V2 Women's Flip-Flops,15,450,6768,2369,35%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Hazel V2 Women's Flip-Flops,15,400,6016,2407,40%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,PUMA Seriah Women's Running Shoes,123,400,49304,17256,35%,In-store
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,PUMA Seriah Women's Running Shoes,123,500,61630,30815,50%,In-store
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,PUMA Cirque Women's Slip-On Shoes,104,87,9055,4528,50%,Online
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,Velocity NITROâ„¢ 3 Women's Running Shoes,356,101,35970,16186,45%,Online
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,Velocity NITROâ„¢ 3 Women's Running Shoes,356,131,46654,28925,62%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Velocity NITROâ„¢ 3 Women's Running Shoes,356,168,59831,31112,52%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Velocity NITROâ„¢ 3 Women's Running Shoes,356,102,36326,18163,50%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Adelina Space Metallics Women's Shoes,66,112,7361,3681,50%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,SOFTRIDE Harmony Meta Women's Slip-On Shoes,82,73,5998,3179,53%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,SOFTRIDE Harmony Slip-On Women's Shoes,71,75,5299,2650,50%,Online
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,SOFTRIDE Harmony Slip-On Women's Shoes,75,100,7532,4820,64%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,SOFTRIDE Harmony Feline Women's Slip-On Shoes,82,181,14872,7436,50%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,BMW MMS RS-Puls Women's Motorsport Sneakers,137,94,12874,5793,45%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,BMW MMS RS-Puls Women's Motorsport Sneakers,137,98,13422,6174,46%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Softride Remi Slip-On Knit Women's Running Shoes,164,70,11505,6098,53%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Royalcat Comfort SOFTRIDE Women's Slides,61,74,4539,2088,46%,Online
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Softride Clean V2 Women's Shoes,110,112,12271,7363,60%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,SOFTRIDE Posse Women's Slip-On Shoes,72,174,12580,6416,51%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,SOFTRIDE Posse Women's Slip-On Shoes,72,101,7302,3578,49%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,PUMA Propella Women's Sneakers,77,98,7515,3758,50%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,PUMA Propella Women's Sneakers,77,72,5521,3037,55%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Softride Clean V2 Women's Shoes,82,75,6162,3081,50%,Online
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Adelina Space Metallics Women's Shoes,66,120,7887,5127,65%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Mayze Stack Beach Days Women's Sandals,115,182,20937,10678,51%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Ferrari R-Cat Machina Unisex Sneakers,96,112,10798,5291,49%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Duke Men's Sneakers,51,115,5920,2901,49%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Cliff Unisex Sneakers,53,108,5678,2896,51%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 A3ROCAT Mid Motorsport Sneakers,129,108,13904,6257,45%,Online
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 R-Cat Machina Unisex Sneakers,99,150,14790,8874,60%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,X-Ray Speed Unisex Sneakers,192,224,42953,22335,52%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 X-Ray Speed Unisex Sneakers,136,160,21694,10413,48%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,X-Ray Speed Unisex Sneakers,115,138,15876,7620,48%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Pacer Future Unisex Sneakers,90,115,10363,5181,50%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Game Unisex Sneakers,59,128,7571,3483,46%,Online
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,Game Unisex Sneakers,54,150,8133,5286,65%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Game Unisex Sneakers,58,203,11730,5865,50%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Ferrari Electron E Unisex Sneakers,86,131,11302,5312,47%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Ferrari Drift Cat Delta Unisex Sneakers,99,113,11142,5460,49%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Ferrari Neo Cat Unisex Shoes,99,101,9959,5278,53%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 Neo Cat Men's Sneakers,110,105,11504,5292,46%,Online
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,BMW M Motorsport R-Cat Machina Unisex Sneakers,92,152,14030,8418,60%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 Neo Cat Men's Sneakers,96,169,16201,8424,52%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Pacer Future Unisex Sneakers,96,122,11695,5263,45%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Scuderia Ferrari Drift Cat 5 Ultra Unisex Shoes,90,91,8200,4100,50%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Mercedes-AMG Petronas Drift Cat 8 Unisex Motorsport Shoes,114,88,10027,5114,51%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,BMW M Motorsport R-Cat Machina Unisex Sneakers,96,88,8484,4242,50%,Online
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,BMW M Motorsport X-Ray Speed Unisex Sneakers,136,120,16271,10413,64%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,BMW M Motorsport X-Ray Speed Unisex Sneakers,136,173,23457,11963,51%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Classico Unisex Sneakers,90,100,9038,4519,50%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Classico Unisex Sneakers,90,87,7863,3853,49%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,X-Ray Speed Lite Unisex Sneakers,115,72,8283,4556,55%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Classico Unisex Sneakers,136,83,11254,5627,50%,Online
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,X-Ray Speed Unisex Sneakers,192,104,19942,12364,62%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Pacer Future Unisex Sneakers,90,149,13426,6713,50%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 X-Ray Speed Unisex Sneakers,128,108,13845,6369,46%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 R-Cat Machina Unisex Sneakers,110,93,10189,4891,48%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,X-Ray Speed Unisex Sneakers,115,113,13000,6630,51%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,SF Future Cat Ultra Unisex Shoes,99,91,8973,4397,49%,Online
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,R78 Unisex Sneakers,75,113,8511,5532,65%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,PUMA Turino FSL SoftFoam+ Unisex Shoes,68,203,13899,7644,55%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,75,145,10921,5351,49%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,PUMA Turino FSL SoftFoam+ Unisex Shoes,72,113,8170,3840,47%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 Wired Run Unisex Sneakers,92,112,10307,5257,51%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Wired Run Unisex Sneakers,58,112,6471,3236,50%,Online
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,BMW M Motorsport Drift Cat 8 Unisex Motorsport Shoes,96,125,12051,7351,61%,Online
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,PUMA R78 Unisex Sneakers,164,93,15285,6420,42%,Outlet
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,82,120,9860,4141,42%,Outlet
West Gear,PUMA,1185732,2/11/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,75,149,11222,6172,55%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Mercedes AMG Petronas F1 Wired Run Unisex Sneakers,90,228,20545,8834,43%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Wired Run Unisex Sneakers,62,105,6470,2588,40%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,PUMA R78 Unisex Sneakers,93,140,13037,5085,39%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,Storm Origin Men's Sneakers,96,75,7190,3020,42%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,BMW M Motorsport Drift Cat 8 Unisex Motorsport Shoes,96,90,8677,3471,40%,Outlet
West Gear,PUMA,1185732,3/10/2021,West,Utah,Salt Lake City,PUMA R78 Unisex Sneakers,164,140,23010,13116,57%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,R78 Unisex Sneakers,71,194,13814,6354,46%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Storm Origin Men's Sneakers,96,111,10641,3937,37%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,75,107,8059,3304,41%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Rebound Lay Up Unisex Sneakers,79,75,5957,2681,45%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,75,88,6628,2585,39%,Outlet
West Gear,PUMA,1185732,4/11/2021,West,Utah,Salt Lake City,Rebound Joy Men's Sneakers,90,136,12292,6392,52%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,R78 Unisex Sneakers,103,228,23418,10070,43%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Rebound Joy Men's Sneakers,98,128,12516,5257,42%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Electron E Unisex Sneakers,82,109,8956,3403,38%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,PUMA Smash v2 Unisex Sneakers,68,94,6436,2767,43%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Future Rider Play On Unisex Sneakers,123,90,11093,4659,42%,Outlet
West Gear,PUMA,1185732,5/12/2021,West,Utah,Salt Lake City,Rebound Lay Up Unisex Sneakers,103,128,13147,7494,57%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Dare Unisex Sneakers,57,208,11847,5094,43%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Dare Unisex Sneakers,66,132,8676,3470,40%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Dare Unisex Sneakers,60,128,7712,2853,37%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Flex Essential Slip On Unisex Walking Shoes,49,132,6506,2798,43%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Spike 22.1 Unisex Cricket Shoes,197,132,26035,9633,37%,Outlet
West Gear,PUMA,1185732,6/11/2021,West,Utah,Salt Lake City,PUMA Bowling 22.1 Unisex Cricket Shoes,307,190,58296,31480,54%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,PUMA x one8 22 FH Rubber Unisex Cricket Shoes,160,248,39741,17089,43%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,PUMA Spike 22.1 Unisex Cricket Shoes,214,182,38888,15166,39%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,PUMA Bowling 22.1 Unisex Cricket Shoes,326,157,51182,19961,39%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,PUMA 22 FH Rubber Unisex Cricket Shoes,151,128,19354,9097,47%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,PUMA 22 FH Rubber Unisex Cricket Shoes,151,140,21169,8044,38%,Outlet
West Gear,PUMA,1185732,7/10/2021,West,Utah,Salt Lake City,FUTURE ULTIMATE FG/AG Men's Football Boots,329,204,67063,36885,55%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Trigger Unisex Shoes,58,248,14330,6735,47%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Trigger Unisex Shoes,62,179,11029,4632,42%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,Flair Unisex Running Shoes,64,158,10125,4151,41%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,PUMA Bowling 22.1 Unisex Cricket Shoes,384,124,47558,22352,47%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,PUMA Bowling 22.1 Unisex Cricket Shoes,384,109,41805,16304,39%,Outlet
West Gear,PUMA,1185732,8/11/2021,West,Utah,Salt Lake City,FUTURE ULTIMATE FG/AG Men's Football Boots,329,184,60488,34478,57%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Incinerate Unisex Running Shoes,68,228,15610,7025,45%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Fire Runner Profoam Unisex Running Shoes,77,158,12203,4637,38%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Aviator Unisex Running Shoes,99,105,10353,4348,42%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,Aviator Unisex Running Shoes,96,111,10702,4923,46%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,PUMA Bowling 22.1 Unisex Cricket Shoes,307,114,34978,14341,41%,Outlet
West Gear,PUMA,1185732,9/12/2021,West,Utah,Salt Lake City,PUMA x one8 22 FH Rubber Unisex Cricket Shoes,142,132,18802,10717,57%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,PUMA 22 FH Rubber Unisex Cricket Shoes,142,201,28630,13456,47%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Aviator Unisex Running Shoes,121,132,15909,6363,40%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Flair Unisex Running Shoes,54,90,4880,2001,41%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,PUMA x one8 22 FH Rubber Unisex Cricket Shoes,151,94,14213,6538,46%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,Incinerate Unisex Running Shoes,64,85,5470,2133,39%,Outlet
West Gear,PUMA,1185732,10/11/2021,West,Utah,Salt Lake City,PUMA 22 FH Rubber Unisex Cricket Shoes,142,140,19941,10768,54%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Flair Unisex Running Shoes,62,165,10167,4372,43%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,PUMA 22 FH Rubber Unisex Cricket Shoes,160,136,21794,8499,39%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Incinerate Unisex Running Shoes,73,107,7766,3262,42%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Resolve Street Spark Unisex Running Shoes,89,124,11038,4636,42%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,SOFTRIDE Fly Men's Walking Shoes,86,123,10612,4032,38%,Outlet
West Gear,PUMA,1185732,11/11/2021,West,Utah,Salt Lake City,Resolve Street Spark Unisex Running Shoes,89,158,14064,7735,55%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,KING Top Unisex Turf Trainers,197,231,45561,20958,46%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,SOFTRIDE Cruise Bold Unisex Walking Shoes,75,170,12804,5377,42%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,SOFTRIDE Fly Men's Walking Shoes,86,153,13200,4884,37%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,FUTURE ULTIMATE FG/AG Men's Football Boots,329,136,44709,18778,42%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,Incinerate Unisex Running Shoes,68,124,8490,3481,41%,Outlet
West Gear,PUMA,1185732,12/10/2021,West,Utah,Salt Lake City,KING Hero 21 Unisex Football Boots,123,170,20954,10896,52%,Outlet
Amazon,PUMA,1185732,1/24/2021,West,Alaska,Anchorage,PUMA Spike 22.1 Unisex Cricket Shoes,329,300,98622,29587,30%,Outlet
Amazon,PUMA,1185732,2/22/2021,West,Alaska,Anchorage,one8 Virat Kohli SOFTRIDE Premier Unisex Walking Shoes,123,575,70875,24806,35%,Outlet
Amazon,PUMA,1185732,2/22/2021,West,Alaska,Anchorage,Fire Runner Profoam Unisex Running Shoes,123,225,27734,9707,35%,Outlet
Amazon,PUMA,1185732,2/22/2021,West,Alaska,Anchorage,Disperse XT 2 Unisex Training Shoes,90,275,24855,6214,25%,Outlet
Amazon,PUMA,1185732,2/22/2021,West,Alaska,Anchorage,PUMA 22 FH Rubber Unisex Cricket Shoes,142,175,24927,6232,25%,Outlet
Amazon,PUMA,1185732,2/22/2021,West,Alaska,Anchorage,PUMA Bowling 22.1 Unisex Cricket Shoes,307,250,76705,19176,25%,Outlet
